word,aoa,log_freq
depressant,12.28,0.09803921568627451
depressed,9.47,16.274509803921568
depressing,11.74,6.352941176470588
depression,10.71,7.96078431372549
depressive,11.89,0.43137254901960786
depressor,10.25,0.11764705882352941
depressurization,13.68,0.09803921568627451
depressurize,12.29,0.0392156862745098
deprivation,11.17,0.7843137254901961
deprive,9.37,1.3137254901960784
deprogram,16.33,0.0784313725490196
deprogrammer,15.64,0.058823529411764705
dept,8,0.49019607843137253
depth,9.72,8.254901960784315
deputation,17.64,0.058823529411764705
depute,14.64,0.0196078431372549
deputize,12,0.35294117647058826
deputy,6.45,15.647058823529411
deracinate,17.17,0.0392156862745098
derail,10.67,0.5686274509803921
derailment,12,0.21568627450980393
derangement,14.32,0.13725490196078433
derby,10.45,2.196078431372549
deregulation,15,0.058823529411764705
derelict,14.38,0.7843137254901961
dereliction,14.33,0.2549019607843137
deride,12.5,0.09803921568627451
derision,13.38,0.1568627450980392
derisive,14.06,0.0392156862745098
derivation,14.22,0.2549019607843137
derivative,14.44,0.7647058823529411
derive,12,0.6862745098039216
derma,13.93,0.09803921568627451
dermal,14.15,0.09803921568627451
dermatitis,14.93,0.0784313725490196
dermatological,13,0.058823529411764705
dermatologist,12.62,0.5490196078431373
dermatology,12.3,0.17647058823529413
dermatome,16.75,0.0196078431372549
dermis,13.94,0.058823529411764705
dernier,12.57,0.0196078431372549
derogatory,13.35,0.6078431372549019
derriere,13.12,0.3333333333333333
derringer,12.82,0.35294117647058826
dervish,14.13,0.27450980392156865
desalinization,16.15,0.058823529411764705
descant,13.5,0.0196078431372549
descend,9.19,1.9215686274509804
descendant,9.61,1.0784313725490196
descent,9.84,2.588235294117647
describe,7.67,16.980392156862745
description,8.8,12.647058823529411
descriptive,7.94,0.39215686274509803
descriptor,11.22,0.0196078431372549
desecrate,12.26,0.39215686274509803
desecration,13.85,0.45098039215686275
desecrator,13.88,0.0196078431372549
desegregate,11.95,0.0196078431372549
desegregation,12.29,0.0392156862745098
deselect,11.454304,NA
desensitization,15.53,0.058823529411764705
desensitize,13.69,0.0784313725490196
desert,8.35,27.980392156862745
deserter,10.76,0.7254901960784313
desertion,12.33,0.7450980392156863
deserve,7.94,43.72549019607843
deserving,7.67,0.9803921568627451
desiccant,15.33,NA
desiccate,15.14,0.0196078431372549
desiccated,12.69,0.2549019607843137
desiccation,13.64,0.09803921568627451
design,10.05,16.19607843137255
designate,11.6,0.6078431372549019
designated,11.44,2.588235294117647
designation,11.82,0.21568627450980393
designator,12.2,0.0392156862745098
designee,14.88,0.0196078431372549
designer,9.05,5.235294117647059
desirability,12.1,0.09803921568627451
desirable,11,1.9411764705882353
desire,9.95,20.274509803921568
desirous,12.94,0.23529411764705882
desist,13.33,0.9607843137254902
desk,5.56,43.90196078431372
deskbound,11.47,0.0196078431372549
desktop,8.85,0.09803921568627451
desolate,12.06,0.9803921568627451
desolated,12.06,0.058823529411764705
desolation,12.79,0.6078431372549019
despair,9.56,5.862745098039215
despairing,12.79,0.19607843137254902
desperado,12.79,0.43137254901960786
desperate,9.22,25.686274509803923
desperately,9.881666,5.823529411764706
desperateness,13.31,0.0196078431372549
desperation,11.28,3.019607843137255
despicable,10.89,2.0980392156862746
despise,12.38,4.509803921568627
despite,9.109764,13
despoil,15.62,0.0392156862745098
despondency,13.93,0.058823529411764705
despondent,14.62,0.47058823529411764
despot,13.5,0.21568627450980393
despotism,14,0.058823529411764705
dessert,5.61,14.019607843137255
destabilization,13.94,0.0196078431372549
destabilize,12.33,0.1568627450980392
destination,8.56,5.882352941176471
destine,12.5,0.0196078431372549
destiny,10.21,23.03921568627451
destitute,11.43,0.7058823529411765
destitution,13.55,0.0392156862745098
destroy,6.7,47.1764705882353
destroyer,7.74,3.627450980392157
destruct,8.81,0.6078431372549019
destructible,10.21,0.0196078431372549
destruction,7.62,11.509803921568627
destructive,8.05,2.392156862745098
destructor,10.11,0.09803921568627451
desultory,14.17,0.0392156862745098
detach,9.22,0.6666666666666666
detachable,9.94,0.17647058823529413
detachment,12.53,1.2745098039215685
detail,9.79,19.392156862745097
detailed,7,3.9215686274509802
detailer,10.05,0.0392156862745098
detain,12.28,1.8235294117647058
detainee,13.8,0.21568627450980393
detainment,13.05,0.11764705882352941
detect,9.53,5.117647058823529
detectable,11.89,0.27450980392156865
detection,10.33,1.6666666666666667
detective,6.58,61.11764705882353
detector,9.42,3.2549019607843137
detente,15.44,0.058823529411764705
detention,10.16,6.529411764705882
deter,12.24,0.39215686274509803
detergent,7.33,1.0196078431372548
deteriorate,11.78,0.5294117647058824
deteriorating,10.76,0.6470588235294118
deterioration,12.65,0.5098039215686274
determinate,11.81,0.0196078431372549
determination,8.94,2.784313725490196
determinative,12.87,0.0196078431372549
determine,8.89,8.392156862745098
determinism,13.71,0.0196078431372549
determinist,13.41,0.0392156862745098
deterministic,13,0.11764705882352941
deterrence,14.12,0.0392156862745098
deterrent,11.78,0.43137254901960786
detest,10.47,1.4313725490196079
detestable,13,0.19607843137254902
detestation,12.8184,NA
dethrone,10.94,0.09803921568627451
dethronement,14.23,0.0196078431372549
detonate,10.06,2.0784313725490198
detonation,12.74,1.8235294117647058
detonative,15.58,0.0196078431372549
detonator,10.63,2.372549019607843
detour,9.11,2.0980392156862746
detoured,10.56,0.058823529411764705
detox,16.335210000000004,1.3333333333333333
detoxification,14.67,0.0196078431372549
detoxifier,13.69,0.0196078431372549
detoxify,14.61,0.058823529411764705
detract,12.84,0.13725490196078433
detrain,13,0.0196078431372549
detriment,13.41,0.5098039215686274
detrimental,12.16,0.37254901960784315
detritus,13.29,0.1568627450980392
detune,12.86,0.0392156862745098
deuce,10.33,2.8627450980392157
deuterium,16.14,0.11764705882352941
devaluate,12.19,0.0196078431372549
devaluation,12.73,0.0392156862745098
devalue,12.67,0.09803921568627451
devastate,9.8,0.37254901960784315
devastating,11.06,2.7254901960784315
devastation,10.83,0.9607843137254902
devastator,11.25,0.058823529411764705
develop,7.28,9.607843137254902
developer,10.28,0.9019607843137255
development,8.63,12.254901960784315
developmental,9.63,0.37254901960784315
deviance,14.59,0.058823529411764705
deviancy,13.94,0.0392156862745098
deviant,14.12,1.0588235294117647
deviate,13.11,0.7450980392156863
deviation,12.53,0.7254901960784313
deviationism,16.5,0.0196078431372549
device,8.06,18.15686274509804
devil,5,41.333333333333336
deviled,9.83,0.5686274509803921
devilfish,13.21,0.09803921568627451
devilish,8.72,0.5098039215686274
devilishness,10.37,0.0196078431372549
devilled,11.08,0.09803921568627451
devilry,12.38,0.0392156862745098
deviltry,14.64,0.0196078431372549
devious,9.79,1.7450980392156863
deviousness,11.89,0.0392156862745098
devise,10.75,0.6274509803921569
devoid,12.19,0.7058823529411765
devoir,13.86,NA
devolution,13.36,0.0196078431372549
devolve,13.43,0.09803921568627451
devote,9.58,1.9607843137254901
devoted,9.55,8.019607843137255
devotee,12.44,0.13725490196078433
devotion,11.78,4.137254901960785
devotional,11.33,0.0392156862745098
devour,10.18,1.0588235294117647
devourer,10.11,0.1568627450980392
devout,10.44,0.7450980392156863
devoutness,11.24,0.0196078431372549
dew,7.37,2.1372549019607843
dewberry,13.67,0.0196078431372549
dewdrop,8.68,0.1568627450980392
dewlap,12.33,0.0196078431372549
dewy,10.17,0.23529411764705882
dexterity,11.28,0.4117647058823529
dexterous,14.71,0.09803921568627451
dextral,14.09,0.0196078431372549
dextrose,16.38,0.23529411764705882
dhal,18.33,0.0196078431372549
dhow,17.75,0.058823529411764705
diabetes,10.74,3.2549019607843137
diabetic,11.17,2.215686274509804
diabolic,12.72,0.0784313725490196
diabolical,11.75,1.0784313725490196
diabolism,16.88,0.0196078431372549
diabolist,16.27,0.0196078431372549
diadem,16.56,0.0392156862745098
diagnosable,11,0.0196078431372549
diagnose,10.72,1.0392156862745099
diagnosis,12.33,4.294117647058823
diagnostic,12.9,1.411764705882353
diagnostician,16.53,0.23529411764705882
diagonal,8,0.5294117647058824
diagram,9.63,1.2745098039215685
dial,6.68,8.862745098039216
dialect,11.5,1.3333333333333333
dialectic,16.18,0.13725490196078433
dialectical,13.93,0.0784313725490196
dialectician,14.64,0.0196078431372549
dialectics,15.3,0.17647058823529413
dialer,11.15,0.0392156862745098
dialogical,15.5,0.0196078431372549
dialogue,11,4.078431372549019
dialysis,13,1.5098039215686274
dialyze,14.7,0.0196078431372549
diamante,14,0.058823529411764705
diameter,10.44,1.0392156862745099
diametric,12.9,0.0196078431372549
diamond,6.47,20.647058823529413
diamondback,10.18,0.09803921568627451
diapason,14.5,0.0196078431372549
diaper,3.4,4.2745098039215685
diaphanous,16.27,0.09803921568627451
diaphoresis,15.22,0.0196078431372549
diaphoretic,15,0.21568627450980393
diaphragm,12.58,2.0588235294117645
diaphragmatic,15.44,0.0784313725490196
diarist,14.09,0.0784313725490196
diary,7.72,8.980392156862745
diastole,14.9,NA
diastolic,16.64,0.17647058823529413
diathermy,15.33,NA
diatomaceous,15.33,0.0392156862745098
diatonic,14.18,0.0196078431372549
diatribe,15.27,0.27450980392156865
diazepam,15.67,0.27450980392156865
diazomethane,16.83,0.0196078431372549
dib,10.62,1.8431372549019607
dibber,12.75,0.0196078431372549
dibs,7.56,2.3137254901960786
dice,6.37,10.450980392156863
dicer,9.92,0.058823529411764705
dicey,12.65,0.6078431372549019
dichotomous,16.1,0.0196078431372549
dichotomy,15.23,0.11764705882352941
dichromate,15.47,0.0392156862745098
dick,10.89,53
dicker,15.7,0.1568627450980392
dickhead,10.84,3.156862745098039
dictate,10.26,1.7450980392156863
dictation,12.11,0.9411764705882353
dictator,10.6,2.1176470588235294
dictatorial,12.56,0.13725490196078433
dictatorship,11.72,0.9215686274509803
diction,13.06,0.49019607843137253
dictionary,7.28,3.7254901960784315
dictograph,13.6,0.058823529411764705
dictum,16.43,0.0196078431372549
didactic,16.9,0.0392156862745098
didacticism,15.33,0.0196078431372549
diddle,9.8,0.8431372549019608
diddlysquat,9.56,0.0392156862745098
didgeridoo,15.2,0.0392156862745098
die,4.53,261.1372549019608
diehard,12,0.09803921568627451
dielectric,14.23,0.058823529411764705
diesel,11.67,2.6470588235294117
diet,9.25,15.372549019607844
dietary,11.36,0.35294117647058826
dietetic,12.93,0.0392156862745098
diethyl,16.38,0.0196078431372549
diethylamide,19.5,0.0392156862745098
dietician,12.35,0.058823529411764705
diff,10.62,0.7058823529411765
differ,9,2.4313725490196076
difference,7.35,79.72549019607843
different,5.5,209.52941176470588
differential,12.37,0.8627450980392157
differentiate,11.63,0.3333333333333333
differentiation,12.76,0.0784313725490196
differing,11.1,0.19607843137254902
difficult,5.85,60.15686274509804
difficulty,6.83,5.588235294117647
diffident,13.19,0.09803921568627451
diffraction,14.08,0.058823529411764705
diffuse,11.17,0.9803921568627451
diffuser,13.67,0.13725490196078433
diffusion,12.78,0.21568627450980393
diffusive,13.4,0.0196078431372549
dig,4.19,46.21568627450981
digest,9,3.2941176470588234
digestible,9.47,0.0784313725490196
digestion,10.26,1.0196078431372548
digestive,10.44,0.8823529411764706
digger,8.118663,4.803921568627451
digit,9.26,0.5882352941176471
digital,11.42,5.392156862745098
digitalization,15.8,0.0196078431372549
digitalize,13.95,0.0196078431372549
digitization,15.76,0.0784313725490196
digitize,14.94,0.0784313725490196
digits,9.015770999999999,1.9215686274509804
dignified,10.89,2.6862745098039214
dignify,10.47,0.5882352941176471
dignitary,12.24,0.11764705882352941
dignity,9.58,10.803921568627452
digress,14.61,0.23529411764705882
digression,14.89,0.058823529411764705
dihedral,15.5,0.0196078431372549
dike,12.47,0.4117647058823529
diktat,14.33,0.0196078431372549
dilapidated,11.82,0.1568627450980392
dilapidation,12.62,0.0196078431372549
dilatation,14.62,0.0784313725490196
dilate,12.95,0.23529411764705882
dilation,14.47,0.5686274509803921
dilator,14.53,0.0196078431372549
dilatory,15.17,0.0392156862745098
dildo,15.41,1.3333333333333333
dilemma,10.72,2.607843137254902
dilettante,16.08,0.2549019607843137
diligence,11.95,0.7647058823529411
diligent,11.78,0.7843137254901961
dill,8.203919,1.7647058823529411
dilute,12.11,0.37254901960784315
dilution,12.95,0.0392156862745098
dim,7.06,4.764705882352941
dime,5.74,12.058823529411764
dimension,10.26,4.627450980392157
dimensional,11.89,1.0784313725490196
dimensionality,16.57,0.0196078431372549
diminish,10.95,0.8235294117647058
diminishment,13.47,0.0392156862745098
diminuendo,14.5,0.0196078431372549
diminution,14,0.0392156862745098
diminutive,15.65,0.39215686274509803
dimity,14.67,0.0196078431372549
dimmer,9.76,0.3333333333333333
dimple,7.84,0.37254901960784315
dimpled,10,0.19607843137254902
dimwit,9.69,0.7450980392156863
dimwitted,9.89,0.23529411764705882
dimwittedness,11.82,0.0196078431372549
din,9,1.1764705882352942
dinar,15.08,0.35294117647058826
dine,8.95,4.294117647058823
diner,6.83,12.392156862745098
dinette,12.62,0.17647058823529413
dingbat,9.41,0.13725490196078433
dingdong,4.26,0.058823529411764705
dinger,10.54,0.09803921568627451
dinghy,10.67,0.7058823529411765
dingle,12.22,0.23529411764705882
dingo,11.29,1.2941176470588236
dingus,11.64,0.3137254901960784
dingy,8.65,0.6078431372549019
dining,6.8,11.72549019607843
dinky,8.65,1.0196078431372548
dinner,3.99,202.66666666666666
dinnertime,4.05,1.7843137254901962
dinnerware,8.9,0.13725490196078433
dinning,11.2,0.0784313725490196
dinosaur,4.91,3.980392156862745
dint,9.75,0.0784313725490196
diocesan,14,0.058823529411764705
diocese,11.07,0.803921568627451
diode,11.43,0.13725490196078433
diorama,11.15,0.39215686274509803
dioramic,12.79,0.0196078431372549
dioxide,11.4,1.0196078431372548
dioxin,17.62,0.09803921568627451
dip,7,7.96078431372549
diphtheria,16.15,0.5686274509803921
diphthong,11,0.0784313725490196
diphthongization,19.33,0.0196078431372549
diplex,15.33,0.0196078431372549
diploma,9.33,2.5294117647058822
diplomacy,10.89,1.588235294117647
diplomat,11.05,2.1372549019607843
diplomatic,12.21,5.019607843137255
diplomatist,14.73,0.058823529411764705
dipper,7.72,0.6470588235294118
dippy,8.69,0.4117647058823529
dipsomania,13.62,0.0392156862745098
dipsomaniac,16.1,0.0784313725490196
dipstick,10.78,0.49019607843137253
diptych,17.25,0.0196078431372549
dir,15.88,0.0784313725490196
dire,11.63,2.196078431372549
direct,9.68,24.03921568627451
direction,6.68,24.07843137254902
directional,8.5,0.37254901960784315
directionality,12.88,0.11764705882352941
directive,13.88,1.7647058823529411
directness,11,0.23529411764705882
director,8.5,35.96078431372549
directorate,16.08,0.2549019607843137
directorial,13.81,0.11764705882352941
directorship,12.33,0.058823529411764705
directory,9.57,1.6470588235294117
directress,10.62,0.0196078431372549
direful,14.25,NA
direness,13.95,0.0196078431372549
dirge,14.17,0.17647058823529413
dirham,12,0.058823529411764705
dirigible,14.3,0.0196078431372549
dirt,3.83,25.686274509803923
dirtiness,5.37,0.0784313725490196
dirty,4.55,66.45098039215686
disability,9.33,1.9803921568627452
disable,9.05,1.5490196078431373
disabled,7.67,3.4705882352941178
disabuse,13.13,0.0784313725490196
disadvantage,10.39,1.1176470588235294
disadvantaged,10.67,0.3333333333333333
disadvantageous,13.06,0.0196078431372549
disaffected,13.19,0.13725490196078433
disagree,8.37,6.627450980392157
disagreeable,8.44,0.9607843137254902
disagreement,8.48,1.5294117647058822
disallow,11.19,0.0196078431372549
disappear,5.37,20.96078431372549
disappearance,9,4.313725490196078
disappoint,7,8.450980392156863
disappointed,6.95,22.03921568627451
disappointing,8.72,3.4313725490196076
disappointment,8.32,5.431372549019608
disapproval,8.89,0.6078431372549019
disapprove,8.05,1.1372549019607843
disapproving,8.72,0.29411764705882354
disarm,10.11,2.1372549019607843
disarmament,13.31,0.29411764705882354
disarrange,12.38,0.0196078431372549
disarray,12.4,0.3333333333333333
disarticulation,18,0.0196078431372549
disassemble,9.79,0.21568627450980393
disassociate,13.67,0.13725490196078433
disaster,8.22,17.274509803921568
disastrous,9,1.6666666666666667
disavow,13.81,0.0784313725490196
disband,11.05,0.5294117647058824
disbar,14.06,0.0784313725490196
disbarment,13.64,0.11764705882352941
disbelief,10.68,0.49019607843137253
disbelieve,9.5,0.1568627450980392
disbeliever,10.06,0.0784313725490196
disbursal,14.14,0.0196078431372549
disburse,11.41,0.0392156862745098
disbursement,13.95,0.0784313725490196
disc,10,2.5686274509803924
discard,10.42,1.0784313725490196
discarnate,15.33,0.0196078431372549
discern,12.79,0.3333333333333333
discernable,13.44,0.0392156862745098
discernible,12.56,0.17647058823529413
discerning,11.56,0.5882352941176471
discernment,13.61,0.0392156862745098
discharge,10.74,6.411764705882353
disciple,8.16,1.0196078431372548
discipleship,11.73,0.0392156862745098
disciplinarian,12.71,0.19607843137254902
disciplinary,9,1.607843137254902
discipline,7.7,9.058823529411764
disciplined,8.22,1.7254901960784315
disclaim,12.89,0.09803921568627451
disclaimer,13.9,0.0784313725490196
disclose,11.72,1.7254901960784315
discloser,14.47,0.0392156862745098
disclosure,12.44,1
disco,10.53,5.764705882352941
discoloration,11,0.6078431372549019
discolorations,11.11,0.0196078431372549
discombobulate,13.16,0.0196078431372549
discomfiture,14,0.13725490196078433
